#chrom,start,end,gene_name,Combined_info,WFVC-B1B2-cf-D-FEV2F2both-S1,X47A4-B1B2-cf-D-FEV2F2both-S1,X47AG-B1B2-cf-D-FEV2F2both-S1,X4OA9-B1-cf-D-FEV2F2both-S1,X9CAB-B1B2-cf-D-FEV2F2both-S1,X9EAS-B1B2-cf-D-FEV2F2both-S1,X9JAB-B1B2-cf2-D-FEV2F2both-S1,X9PB4-B1B2-cf-D-FEV2F2both-S1,X9QAN-B1B2-cf-D-FEV2F2both-S1,X9RAK-B1B2-cf-D-FEV2F2both-S1,X9WA1-B1B2-cf-D-FEV2F2both-S1,X9WA4-B1B2-cf-D-FEV2F2both-S1,XCSAM-B1B2-cf-D-FEV2F2both-S1,XE5AM-B1B2-cf-D-FEV2F2both-S1,XE7BO-B1-cf-D-FEV2F2both-S1,XEND2-B1B2-cf-D-FEV2F2both-S1,XEWCL-B1B2-cf-D-FEV2F2both-S1,XEYD3-B1B2-cf-D-FEV2F2both-S1,XEYDZ-B1-cf-D-FEV2F2both-S1,XF1A1-B1B2-cf-D-FEV2F2both-S1,XF1AR-B1B2-cf-D-FEV2F2both-S1,XF2AR-B-cf-D-FEV2F2both-S1,XFCAF-B3B4-cf-D-FEV2F2both-S1,XFGA2-B1B2-cf-D-FEV2F2both-S1,XFLAO-B1B2-cf-D-FEV2F2both-S1,XFQA2-B1B2-cf-D-FEV2F2both-S1,XFQAH-B1B2-cf-D-FEV2F2both-S1,XFQB9-B1B2-cf-D-FEV2F2both-S1,XFRB7-B1B2-cf-D-FEV2F2both-S1,XFSAG-B1B2-cf-D-FEV2F2both-S1,XFVBS-B1B2-cf-D-FEV2F2both-S1,XG3AW-B1B2-cf-D-FEV2F2both-S1,XG3BC-B1B2-cf-D-FEV2F2both-S1,XG5AT-B1B2-cf-D-FEV2F2both-S1,XGAAY-B1B2-cf-D-FEV2F2both-S1,XGBBL-B1B2-cf-D-FEV2F2both-S1,XGFBX-B1B2-cf-D-FEV2F2both-S1,XGJA6-B1B2-cf-D-FEV2F2both-S1,XGJAT-B1B2-cf-D-FEV2F2both-S1,XGYCB-B1B2-cf-D-L2-FEV2F2both-S1,XH7A9-B1B2-cf-D-FEV2F2both-S1,XH7AC-B1B2-cf-D-FEV2F2both-S1,XH9AE-B1B2-cf-D-FEV2F2both-S1,XHEB2-B1B2-cf-D-FEV2F2both-S1,XHEBZ-B1B2-cf-D-FEV2F2both-S1,XHGBJ-B1B2-cf-D-FEV2F2both-S1,XHLAR-B1-cf-D-FEV2F2both-S1,XHTAE-B1-cf-D-FEV2F2both-S1,XHVAJ-B1B2-cf-D-FEV2F2both-S1,XHZA6-B1B2-cf-D-FEV2F2both-S1,XHZAE-B1B2-cf-D-FEV2F2both-S1
chr1,45798743,45798867,MUTYH,chr1:45798743:45798867:MUTYH,3483,3551,2445,4664,2776,3316,3410,2940,3323,3133,3379,4002,3979,3338,2542,2693,2767,1746,1847,2810,3667,2370,2958,4136,2878,2837,2252,3022,4097,6254,3774,3852,2992,5548,2101,2530,2280,2881,2728,4273,3246,4678,4988,3078,3217,3770,3796,3400,3966,3033,2749
chr1,45798931,45799021,MUTYH,chr1:45798931:45799021:MUTYH,2134,1962,1469,2635,1764,2193,2041,1756,2118,2512,2308,2777,2228,1795,1332,1617,1586,1037,1014,1492,2068,1326,1707,2567,1760,1672,1342,1759,2553,3642,2202,2190,1735,3287,968,1496,1311,1566,1573,2634,1922,2819,2992,1759,1925,2125,2291,2113,2226,1834,1629
chr1,45799059,45799300,MUTYH,chr1:45799059:45799300:MUTYH,5329,4748,3395,6449,4182,4866,5188,4218,4660,6241,5253,6169,5489,4255,3900,4151,4250,2561,2805,4007,5123,3421,4258,5967,3954,3953,3047,4036,5507,9888,4929,5808,4612,8359,3405,3417,3314,4266,3919,6474,4720,6588,7561,4798,4611,5454,5628,5280,5701,4306,4345
chr1,45800037,45800208,MUTYH,chr1:45800037:45800208:MUTYH,4403,3543,2928,5197,3418,4110,3872,3439,3873,5120,3942,4386,4264,3219,2948,3767,3556,2088,2263,3231,3981,3034,3169,4523,3123,3069,2459,3456,4104,8055,3558,5302,3984,6602,4030,2572,2715,3339,3323,5098,3539,4583,5678,4320,3680,4383,4433,4342,4556,3534,3539
chr1,45803832,45803894,MUTYH,chr1:45803832:45803894:MUTYH,3133,3542,2528,4020,2615,3022,3402,3135,2886,3911,3465,4139,3664,3018,2461,2951,2911,1717,1812,2957,3707,2747,2759,4313,2820,2843,2314,3049,3618,6240,3703,3593,2695,4743,3449,2523,2609,2947,2903,3972,2911,4394,4669,3179,2919,3371,3741,3307,4076,2620,2741
chr1,45805865,45805951,MUTYH,chr1:45805865:45805951:MUTYH,1511,1039,4856,1296,6263,1052,912,699,963,1359,856,3030,1269,898,637,1145,1063,2657,582,2916,899,596,1020,1059,778,739,988,6191,1025,2292,1094,1010,623,1423,2732,2164,528,884,672,1188,923,1033,1361,2707,696,894,845,751,1127,615,832
chr1,46714052,46714105,RAD54L,chr1:46714052:46714105:RAD54L,1726,1393,1291,2082,1679,1491,1709,1447,1599,1934,1466,2119,1625,1405,1247,1121,1297,846,824,1392,1699,1351,1295,2248,1325,1344,1006,1632,1758,3224,1556,2071,1506,2519,574,1179,1030,1555,1305,2125,1483,2092,2361,1605,1430,1916,1807,1724,1945,1294,1274
chr1,46714158,46714295,RAD54L,chr1:46714158:46714295:RAD54L,3414,3722,2885,4417,3277,3310,3809,3462,3198,4639,3563,4349,3811,3283,2939,3032,3101,1917,1873,3110,4040,2854,3109,4300,2921,3191,2480,3486,3903,7010,3931,4503,3391,5336,1122,2696,2486,3153,3251,4721,3604,4659,5172,3267,3262,4088,3863,3919,4326,3194,3076
chr1,46715646,46715816,RAD54L,chr1:46715646:46715816:RAD54L,5339,5032,3556,6697,4055,4938,5367,4634,4925,6522,4740,6263,5721,4631,3485,4641,4350,2514,2581,4157,5395,3953,4154,6224,4238,4299,3618,4484,5607,8483,5054,6016,4437,7496,4208,3912,3865,4518,4362,6530,4914,6982,7311,4616,4482,5614,5378,4976,6226,4549,4291
chr1,46724332,46724443,RAD54L,chr1:46724332:46724443:RAD54L,3522,3406,2554,4730,2577,3746,3811,3214,3284,4281,3052,3837,4002,3372,2923,2882,2898,1707,1979,2995,3943,2976,3138,3612,3068,3123,2268,3112,4171,5600,3811,3900,3115,4891,2466,2771,2755,3440,3252,4292,3087,2639,4590,2703,3398,3820,3407,3665,3930,3103,2771
chr1,46725610,46725796,RAD54L,chr1:46725610:46725796:RAD54L,5608,5386,3719,7141,4189,5292,5379,4738,4878,6304,5134,6516,5851,4804,3658,4510,4317,2490,2716,4157,5361,4136,4405,6086,4431,4363,3451,4226,5810,8597,5288,5843,4357,7978,3266,4000,3723,4471,4402,6621,5076,6519,7737,4445,4573,5480,5985,5198,6129,4777,4505
chr1,46726188,46726308,RAD54L,chr1:46726188:46726308:RAD54L,3407,3425,2318,4493,2862,3517,3634,3195,3229,4264,3376,3980,3814,3064,2418,2944,2763,1666,1798,2698,3544,2706,2885,4196,2879,2832,2099,2830,4113,5737,3500,3850,2998,5118,1764,2573,2342,2996,2967,4313,3265,4433,4948,3024,3009,3743,3784,3491,4068,3334,2898
chr1,46726373,46726712,RAD54L,chr1:46726373:46726712:RAD54L,7853,8119,5354,10424,5980,7480,8249,7307,7294,9758,7622,9162,8799,7352,5764,6909,6481,3725,4088,6225,8398,5782,6840,9088,6677,6626,5335,6503,9175,13298,8457,8410,6483,11762,5952,6048,5799,6778,6586,9704,7486,10609,11377,7026,6626,8043,8664,7871,9296,6986,6356
chr1,46726907,46727082,RAD54L,chr1:46726907:46727082:RAD54L,5835,6230,4205,8026,5136,6267,6315,5883,5835,7264,5913,7265,6328,5618,3885,5638,4697,2880,3104,4627,6587,4802,5138,7344,5282,5152,3873,5113,6933,9863,6104,6755,5062,9059,4658,4729,4556,4985,5183,7691,5914,7196,8829,5535,5803,6438,6549,6320,7148,5900,5117
chr1,46733105,46733306,RAD54L,chr1:46733105:46733306:RAD54L,5687,5367,4079,7248,4307,5258,5563,5113,4508,6678,5389,6158,6231,4925,3893,4670,4555,2833,2831,4516,5809,4242,4662,6040,4539,4756,3568,4727,6270,9605,5850,6242,5021,8227,3813,4244,4131,4628,4559,6547,5263,6592,7711,4952,4876,6136,6182,5532,6158,4945,4703
chr1,46736305,46736482,RAD54L,chr1:46736305:46736482:RAD54L,5967,5319,3867,7131,4172,5181,5113,4682,4783,6755,4826,5888,6016,4586,4456,4741,4539,2619,2869,4335,5713,3989,4501,5989,4228,4450,3375,4507,6010,8838,5173,5781,4561,8180,5488,3720,3855,5474,4262,6589,5013,6148,7388,4796,4534,5599,5530,5273,5938,4685,4435
chr1,46738112,46738237,RAD54L,chr1:46738112:46738237:RAD54L,4236,4126,3001,5312,3478,4395,4706,3968,3990,5271,4333,4894,4607,3861,3065,3774,3379,2009,2110,3204,4602,3447,3560,5264,3545,3689,2534,3802,5046,6783,4326,4721,3910,6243,3359,3356,3152,3823,3645,5541,4303,5436,5769,3864,3943,4647,4585,4728,4718,4035,3628
chr1,46738318,46738499,RAD54L,chr1:46738318:46738499:RAD54L,6567,6737,4684,8614,5302,6582,6778,6112,6276,8224,6520,7574,7101,5909,4545,5937,5440,3189,3300,4888,6825,5152,5735,7889,5665,5724,4295,5445,7895,10667,6873,7468,5644,9688,4294,5126,4667,5567,5703,8477,6446,8730,9573,5676,5961,7086,7210,6863,7931,6049,5616
chr1,46739001,46739162,RAD54L,chr1:46739001:46739162:RAD54L,5658,5639,3677,7192,4387,5615,5902,5297,5201,6410,5263,6482,5997,5043,3603,4699,4388,2537,2587,4232,5885,4517,4525,6635,4528,4781,3415,4421,6349,8805,5483,5987,4672,8759,2351,4347,3864,4787,4767,7175,5341,7234,8462,4721,5040,5759,6556,5751,6632,4993,4744
chr1,46739270,46739444,RAD54L,chr1:46739270:46739444:RAD54L,5846,5942,3880,7534,4807,5843,5885,5225,5419,7258,5860,6924,6018,5292,4006,4998,4823,2761,2824,4495,6041,4433,4808,6621,4756,4699,3863,4804,6776,9447,5907,6096,4930,8743,3151,4383,3980,4903,4847,7424,5511,7507,8166,5158,5014,6212,6341,5922,6800,5187,5020
chr1,46739784,46739913,RAD54L,chr1:46739784:46739913:RAD54L,4236,3956,2855,5212,3572,4116,4221,3833,3744,5416,3985,4760,4428,3789,3408,3758,3436,2204,2194,3331,4331,3322,3678,4479,3480,3597,2797,3603,4569,7030,4280,4800,3981,6008,3413,3027,2835,3598,3535,4920,3948,4176,5370,3548,4022,4528,4145,4477,4438,3928,3594
chr1,46740184,46740414,RAD54L,chr1:46740184:46740414:RAD54L,7045,6819,4773,8588,5863,6890,7096,6032,6355,8297,6850,8165,7376,6192,4545,5709,5707,3517,3523,5371,7295,5278,5660,8463,5665,5954,4134,5895,7692,12107,6839,7435,5729,10727,2829,5179,4812,6025,6019,8905,6419,9234,9902,6079,5953,7483,7963,7221,7919,6101,5908
chr1,46743463,46743677,RAD54L,chr1:46743463:46743677:RAD54L,4816,4751,3766,6208,3915,4613,4941,4593,4361,6162,4928,5499,5400,4552,3057,4300,4129,2404,2757,4053,5322,3762,4436,5593,4079,4268,3257,4270,5676,8773,5237,5491,4168,7378,3692,3810,3620,4319,4293,5813,4656,6852,6648,4628,4661,5297,5306,4914,5783,4423,4168
chr1,46743718,46743979,RAD54L,chr1:46743718:46743979:RAD54L,6563,5988,4205,8140,4991,6503,6391,5643,6154,8160,6079,7934,6774,5391,3746,5117,5348,2869,3289,4829,6538,4430,5033,6904,4811,5187,4076,5081,7115,10652,6085,6630,4880,10216,4019,4380,4083,5067,4925,8104,5797,8091,9546,5420,5675,6574,7167,6063,7534,5047,4960
chr1,115251130,115251300,NRAS,chr1:115251130:115251300:NRAS,4917,3556,2723,5237,3014,3734,3954,3723,3432,5248,3466,4018,4183,3573,2798,3377,3452,2051,2194,3243,4279,3160,3348,4229,3176,3415,2330,3414,4178,6690,3780,4340,3411,5663,3829,2774,3098,3581,3438,4772,3506,3611,4961,3353,3807,4391,4073,4207,4348,3497,3412
chr1,115252164,115252374,NRAS,chr1:115252164:115252374:NRAS,7124,6011,3715,7613,4604,5769,6509,5739,5198,7631,5678,6875,6483,5419,3879,5226,4854,2727,2957,4573,6343,4795,4883,7103,4855,5004,3624,4895,7180,9001,6053,6512,4942,8805,4888,4384,4393,5355,4958,7227,5750,6560,8389,4899,5738,6519,6845,6266,6889,5209,4910
chr1,115256395,115256624,NRAS,chr1:115256395:115256624:NRAS,8197,6865,4417,8797,5661,6673,7480,6690,6182,8566,6129,7577,7618,6332,4485,6217,5727,3335,3404,5552,7410,5767,5854,8447,5873,5829,3981,6034,7879,10572,7196,7805,5580,10180,5452,5183,5056,6148,6019,8484,6692,7542,9836,5609,6855,7596,7806,7097,8028,6353,5673
chr1,115258645,115258806,NRAS,chr1:115258645:115258806:NRAS,4982,4048,3043,4935,4681,3978,4704,4093,3961,5977,4317,5812,4218,3729,2334,3801,3541,2204,2066,3408,4417,3535,3548,5404,3532,3386,2562,4435,4847,6872,4131,4860,3361,5975,5725,3244,2978,3871,3334,5153,3847,4476,5711,4460,4396,4650,4802,4699,4750,3567,3612
chr1,156834121,156836726,NTRK1,chr1:156834121:156836726:NTRK1,28377,33701,23569,46820,25446,23646,29758,22164,26172,28978,26814,28646,31992,28227,24593,22430,27268,16616,19557,28517,33066,21475,23706,35198,25503,27504,22271,26564,33679,59003,35195,33420,27435,40140,23452,21874,21103,26690,24705,33606,26672,35195,41381,28048,19843,28685,30972,26245,31805,25436,23122
chr1,156841523,156845896,NTRK1,chr1:156841523:156845896:NTRK1,40521,46254,35425,66939,32787,31161,40326,31808,35904,41557,34885,37378,45876,40016,38756,32828,38484,24894,29541,40629,48516,30460,34969,48973,36219,40306,31171,37117,46031,85197,51416,48947,42047,56666,24306,31392,31239,38920,37978,47062,35624,44182,56318,37010,28339,41419,44191,37473,41859,37052,34788
chr2,47596619,47596745,EPCAM,chr2:47596619:47596745:EPCAM,1247,1222,1145,1087,1115,972,1240,1126,1080,1667,1557,1692,1553,1021,1137,976,1401,905,809,1052,1135,678,1397,1131,1232,916,724,1257,1659,4110,1369,1248,820,1328,511,745,525,998,862,1232,1165,1635,1727,1421,1115,1055,1431,1400,1037,1015,1157
chr2,47600576,47600734,EPCAM,chr2:47600576:47600734:EPCAM,4149,4194,3193,4107,3059,3972,4120,3957,3306,4619,3598,4137,4975,4348,3284,4237,3720,2212,2156,3844,4746,3323,3779,3577,3955,3737,2766,3766,4915,6008,4271,4724,3436,4955,6073,3321,3527,3809,3716,5258,3218,2100,4658,2965,3714,4528,3547,4230,3546,3803,3412
chr2,47600921,47601212,EPCAM,chr2:47600921:47601212:EPCAM,6846,6775,4696,6336,5030,5898,6481,6194,5589,7803,5738,6560,7399,6785,4788,6406,5828,3275,3409,5508,7155,4752,5532,6440,5660,5573,4554,5752,8317,10734,6784,7168,5428,8592,8933,4970,5238,5741,5930,8635,5687,6332,8141,5666,5393,6583,6641,6203,6156,5639,5223
chr2,47602347,47602463,EPCAM,chr2:47602347:47602463:EPCAM,4104,3975,2863,3938,3011,3704,3820,3727,3282,4979,3481,3774,4508,3903,3010,3604,3258,2042,2143,3630,4342,3207,3398,3807,3485,3447,2573,3346,4737,5790,4017,4218,2916,4864,5079,2963,3405,3607,3699,4945,3350,2529,4518,3099,3332,4123,3641,3904,3693,3521,3154
chr2,47604127,47604241,EPCAM,chr2:47604127:47604241:EPCAM,4358,4210,2782,3859,3254,3915,4421,4042,3451,4908,3991,4222,4657,4149,3065,3836,3505,2036,2052,3452,4600,3389,3615,4082,3827,3603,2495,3601,5117,5956,4204,4398,3223,5294,4270,3179,3422,3949,3573,5368,3733,2786,5080,2990,3746,4577,3975,4149,4051,3786,3496
chr2,47606066,47606218,EPCAM,chr2:47606066:47606218:EPCAM,3508,3360,2581,3098,2271,3095,3149,3502,2482,3777,2912,3460,3984,3463,2807,2875,2895,1783,1738,2960,3971,2552,2905,2526,3213,3109,1812,3135,3867,4240,3634,3683,2652,4103,3785,2911,2969,3366,3005,4313,2345,1280,3503,1842,3426,3980,2539,3631,2543,3240,2937
chr2,47606882,47607133,EPCAM,chr2:47606882:47607133:EPCAM,6167,6300,4334,5836,4949,5975,6522,5916,5284,8120,5751,6782,6713,6083,4078,5591,5028,2957,3018,4995,6659,4886,5212,6455,5689,5161,3829,5304,7876,9016,6370,6696,4891,7916,6249,4789,4811,5458,5554,8368,5587,5476,7646,5044,5527,6487,6096,6274,6061,5817,5024
chr2,47612279,47612374,EPCAM,chr2:47612279:47612374:EPCAM,2908,2632,1988,2791,2189,2554,2785,2457,2315,2836,2297,2689,3262,2749,2135,2425,2437,1410,1479,2489,3300,2252,2352,2587,2502,2340,1778,2603,3339,4216,2783,3126,2085,3483,3947,2077,2563,2578,2348,3622,2362,2332,3139,2371,2350,2795,2563,2496,2585,2239,2230
chr2,47613685,47613777,EPCAM,chr2:47613685:47613777:EPCAM,3252,3073,2151,2979,2287,2820,3074,2958,2565,3338,2525,3006,3198,3044,2204,2837,2390,1464,1477,2617,3236,2279,2421,2575,2828,2680,1867,2743,3793,3843,2933,3307,2426,3816,3152,2374,2422,2755,2565,3726,2468,1922,3304,2035,2751,3470,2558,2805,2400,2789,2520
chr2,47630305,47630566,MSH2,chr2:47630305:47630566:MSH2,5427,3743,14647,3562,17281,3438,4117,3228,3219,5485,4111,11528,5028,3609,2315,4356,4381,7879,2234,8157,4297,2374,4371,4152,3703,2978,3806,19280,5478,7804,3861,4128,2847,5027,8551,7322,2196,3331,2865,5372,3406,4294,5433,8928,3112,3443,4055,3592,3520,2795,3645
chr2,47635514,47635719,MSH2,chr2:47635514:47635719:MSH2,4736,4612,3201,4386,2741,4375,4458,4410,3676,4945,4018,4808,5143,4723,3484,3729,3981,2348,2491,3707,5443,3764,4048,4269,4091,4047,2525,3760,5884,6232,4752,4958,3575,6040,5383,3665,3902,4464,3933,5912,3861,2827,5127,3197,4505,4987,4329,4740,4057,4084,3761
chr2,47637207,47637536,MSH2,chr2:47637207:47637536:MSH2,8352,8561,5499,8170,6241,7551,8652,7551,7464,10828,7362,8540,8573,8078,5377,6943,6607,3773,3987,6272,8536,6336,6572,8424,7246,6770,5103,6839,11325,11790,8073,8851,6672,11393,6347,6250,6208,7158,6800,11141,7709,7817,10898,6429,7574,8728,8496,8157,8610,7585,6675
chr2,47639527,47639724,MSH2,chr2:47639527:47639724:MSH2,3609,3427,2656,3551,2550,2858,3276,3437,2804,3786,2672,3155,4218,3715,2806,2979,2919,1845,1980,3221,4201,2831,2936,2946,3116,3241,2209,3125,4254,4727,3744,3702,2690,4508,3852,2476,3119,3446,3243,4476,2706,1704,3730,2490,3230,3804,2778,3342,3018,2969,2812
chr2,47641382,47641582,MSH2,chr2:47641382:47641582:MSH2,4393,4340,3058,4101,2584,3934,4481,4001,3224,5087,4018,4520,4969,4126,3655,3869,3673,2193,2488,3585,4815,3368,3913,3598,3986,4144,2474,4035,5605,6414,4449,4602,3710,5750,5505,3407,3452,4137,3918,5482,3467,1954,5108,2659,4141,4462,3409,4555,3467,4037,3701
chr2,47643409,47643593,MSH2,chr2:47643409:47643593:MSH2,5536,5432,3588,4945,4131,4710,5090,5058,4339,5791,4612,5176,5913,5180,3853,4575,4348,2734,2644,4353,6193,4429,4116,5484,4611,4803,3513,4767,6543,7585,5486,5879,4319,7361,4269,3938,4223,4684,4651,7122,4669,4203,6288,4259,5094,5943,5488,5584,5151,4942,4541
chr2,47656855,47657105,MSH2,chr2:47656855:47657105:MSH2,5234,4827,3437,4884,3467,4476,4842,4325,4085,5458,4066,4757,5463,4782,3650,4088,4058,2393,2742,4093,5159,3827,4117,4426,4241,4167,3264,4243,6390,7233,4991,4927,3822,6673,5098,3656,4036,4458,4065,6334,4376,3471,6292,3730,4290,5047,4419,4763,4873,4246,4043
chr2,47672661,47672821,MSH2,chr2:47672661:47672821:MSH2,3941,3682,2705,3622,2521,3433,3710,3473,3052,4191,3038,3409,4025,3679,2704,3321,3127,1873,2036,3214,4156,2943,3144,3104,3198,3197,2157,3236,4719,4839,3612,4041,3010,4901,4476,2943,3060,3304,3268,4596,2900,1778,4166,2735,3532,4033,3194,3777,3101,3395,2987
chr2,47690144,47690318,MSH2,chr2:47690144:47690318:MSH2,4956,4694,3368,4642,3294,4313,4283,4352,3755,5192,3973,4466,5131,4655,3888,3912,3761,2262,2601,3778,5549,3737,3766,4325,3975,4085,2910,4224,5659,6837,4714,4943,3939,6270,3903,3621,3465,3949,4165,6370,3525,2477,5742,3512,4171,4795,4345,5033,4351,4252,3791
